refSeq_name	chrom	strand	start	end	symbol_name
NM_152290	chr1	+	12746185	12761169	C1orf158
NM_001330361	chr1	+	12746185	12761169	C1orf158
NM_001080830	chr1	+	12774847	12777905	PRAMEF12
NM_023013	chr1	+	12791396	12796628	PRAMEF1
NM_001294139	chr1	+	12794690	12796628	PRAMEF1
NR_146629	chr1	-	12822685	12823223	LINC01784
NM_001146344	chr1	-	12824759	12831410	PRAMEF11
NM_001013631	chr1	-	12847376	12848756	HNRNPCL1
NM_023014	chr1	+	12857085	12861909	PRAMEF2
NM_001009611	chr1	-	12879211	12886201	PRAMEF4
NM_001039361	chr1	-	12892895	12898270	PRAMEF10
NM_001012277	chr1	+	12916646	12920480	PRAMEF7
NM_001010889	chr1	-	12938471	12947580	PRAMEF6
NM_001300891	chr1	-	13049807	13053659	PRAMEF27
NM_001146181	chr1	+	13061231	13062237	HNRNPCL3
NM_001302551	chr1	+	13061309	13062237	HNRNPCL4
NM_001306072	chr1	+	13073677	13077884	PRAMEF26
NM_001310134	chr1	+	13073677	13078038	PRAMEF25
NR_111945	chr1	-	13094514	13099717	PRAMEF36P
NR_111947	chr1	-	13094514	13099717	PRAMEF34P
NM_001136561	chr1	-	13115487	13116854	HNRNPCL2
NR_111945	chr1	+	13127068	13132274	PRAMEF36P
NR_111947	chr1	+	13127068	13132274	PRAMEF34P
NM_001310134	chr1	-	13148750	13153111	PRAMEF25
NM_001306072	chr1	-	13148904	13153111	PRAMEF26
NM_001302551	chr1	-	13164554	13165482	HNRNPCL4
NM_001146181	chr1	-	13164554	13165560	HNRNPCL3
NM_001010890	chr1	+	13175280	13179132	PRAMEF9
NM_001300891	chr1	+	13175280	13179132	PRAMEF27
NM_001291380	chr1	-	13196187	13201409	PRAMEF13
NM_001099850	chr1	-	13222694	13226154	PRAMEF18
NM_001100631	chr1	-	13223331	13226112	PRAMEF22
NM_001013407	chr1	+	13254197	13263435	PRAMEF5
NM_001012276	chr1	-	13281303	13285137	PRAMEF8
NM_001291381	chr1	+	13303538	13308907	PRAMEF33
NM_001098376	chr1	+	13315580	13322595	PRAMEF15
NM_001024661	chr1	-	13341891	13347134	PRAMEF14
NM_001099790	chr1	-	13368430	13371947	PRAMEF19
NM_001099851	chr1	+	13389631	13392629	PRAMEF17
NM_001099852	chr1	+	13410449	13421328	PRAMEF20
NM_001010847	chr1	-	13474976	13513747	LRRC38
NM_006474	chr1	+	13583756	13617957	PDPN
NM_198389	chr1	+	13583756	13617957	PDPN
NM_001006625	chr1	+	13585471	13617957	PDPN
NM_001006624	chr1	+	13585471	13617957	PDPN
NM_001135610	chr1	+	13700239	13825079	PRDM2
NM_015866	chr1	+	13704854	13788079	PRDM2
NM_012231	chr1	+	13704854	13825079	PRDM2
NM_001007257	chr1	+	13749380	13788079	PRDM2
NR_149058	chr1	-	14348954	14419973	KAZN-AS1
NM_015209	chr1	+	14598716	15068155	KAZN
NM_201628	chr1	+	14598716	15118048	KAZN
NM_001018000	chr1	+	14924128	15068155	KAZN
NM_001018001	chr1	+	14929799	15068155	KAZN
NM_001017999	chr1	+	14945918	15068155	KAZN
NR_027136	chr1	-	15111814	15152464	TMEM51-AS1
NM_001136217	chr1	+	15152531	15220478	TMEM51
NM_001136216	chr1	+	15152531	15220478	TMEM51
NR_135082	chr1	+	15153710	15220480	TMEM51
NM_001319665	chr1	+	15153710	15220480	TMEM51
NM_001136218	chr1	+	15153732	15220478	TMEM51
NM_018022	chr1	+	15153732	15220478	TMEM51
NM_001278502	chr1	-	15164195	15171624	C1orf195
NM_001278501	chr1	-	15168473	15171624	C1orf195
NM_052929	chr1	+	15247224	15398127	FHAD1
NR_148918	chr1	-	15326679	15343883	LOC101927417
NR_148919	chr1	-	15326679	15343883	LOC101927417
NM_024329	chr1	+	15409894	15430343	EFHD2
NM_007272	chr1	+	15438441	15446658	CTRC
NM_033440	chr1	+	15456727	15472091	CELA2A
NM_015849	chr1	+	15476100	15491400	CELA2B
NR_102732	chr1	-	15491400	15524445	CASP9
NM_001278054	chr1	-	15491400	15524445	CASP9
NR_102733	chr1	-	15491400	15524445	CASP9
NM_001229	chr1	-	15491400	15524445	CASP9
NM_032996	chr1	-	15491400	15524790	CASP9
NR_109898	chr1	+	15526812	15571733	DNAJC16
NM_015291	chr1	+	15526812	15571733	DNAJC16
NM_001287811	chr1	+	15526812	15571733	DNAJC16
NR_135613	chr1	+	15542165	15542304	SCARNA21B
NM_024758	chr1	-	15571698	15585110	AGMAT
NM_032341	chr1	+	15617457	15661057	DDI2
NM_006511	chr1	+	15659712	15662030	RSC1A1
NM_015164	chr1	+	15684302	15734769	PLEKHM2
NM_207348	chr1	+	15736313	15741392	SLC25A34
NR_149050	chr1	-	15740050	15749890	SLC25A34-AS1
NM_001013641	chr1	+	15742491	15747797	TMEM82
NM_001350151	chr1	+	15756658	15786594	FBLIM1
NM_017556	chr1	+	15758759	15786594	FBLIM1
NM_001024216	chr1	+	15758759	15786594	FBLIM1
NM_001024215	chr1	+	15764498	15775220	FBLIM1
NM_001089591	chr1	-	15807161	15807699	UQCRHL
NR_024279	chr1	-	15834214	15848147	FLJ37453
NM_015001	chr1	+	15847863	15940455	SPEN
NR_039973	chr1	+	15871148	15905467	MIR5096
NM_003443	chr1	-	15941868	15976132	ZBTB17
NM_001287604	chr1	-	15941868	15976132	ZBTB17
NM_001324138	chr1	-	15941868	15976132	ZBTB17
NM_001287603	chr1	-	15941868	15976132	ZBTB17
NM_001242884	chr1	-	15941868	15976132	ZBTB17
NM_001324137	chr1	-	15941868	15976132	ZBTB17
NM_178840	chr1	+	16004235	16006695	SRARP
NM_001349688	chr1	-	16014027	16018790	HSPB7
NM_001349687	chr1	-	16014027	16018790	HSPB7
NM_001349686	chr1	-	16014027	16018790	HSPB7
NM_001349683	chr1	-	16014027	16018790	HSPB7
NM_001349689	chr1	-	16014027	16018790	HSPB7
NM_001349685	chr1	-	16014027	16018790	HSPB7
NM_014424	chr1	-	16014027	16018790	HSPB7
NM_001349682	chr1	-	16014027	16019594	HSPB7
NM_004070	chr1	+	16021990	16034050	CLCNKA
NM_001257139	chr1	+	16021990	16034050	CLCNKA
NM_001042704	chr1	+	16021990	16034050	CLCNKA
NM_000085	chr1	+	16043735	16057326	CLCNKB
NM_001165945	chr1	+	16048761	16057326	CLCNKB
NM_182623	chr1	-	16057768	16073632	FAM131C
NM_004431	chr1	-	16124336	16156109	EPHA2
NM_001329090	chr1	-	16124336	16156109	EPHA2
NM_153213	chr1	-	16197853	16212671	ARHGEF19
NM_030907	chr1	-	16231686	16237164	CPLANE2
NM_018994	chr1	-	16246839	16352491	FBXO42
NM_001114600	chr1	+	16367029	16398148	SZRD1
NR_073500	chr1	+	16367029	16398148	SZRD1
NR_073503	chr1	+	16367029	16398148	SZRD1
NR_073502	chr1	+	16367029	16398148	SZRD1
NR_073501	chr1	+	16367029	16398148	SZRD1
NM_001271869	chr1	+	16367029	16398148	SZRD1
NR_148413	chr1	-	16395680	16437424	SPATA21
NM_001353349	chr1	-	16398642	16437424	SPATA21
NM_198546	chr1	-	16398642	16437424	SPATA21
NM_018090	chr1	+	16440671	16460089	NECAP2
NM_001145278	chr1	+	16440671	16460089	NECAP2
NM_001145277	chr1	+	16440671	16460089	NECAP2
NR_147210	chr1	+	16460947	16468481	LINC01772
NR_147211	chr1	+	16461806	16468481	LINC01772
NR_023386	chr1	-	16467435	16492701	CROCCP3
NR_004400	chr1	-	16514121	16514285	RNVU1-18
NR_004408	chr1	-	16514121	16514285	RNU1-3
NR_004421	chr1	-	16514121	16514285	RNU1-4
NR_004427	chr1	-	16514121	16514285	RNU1-2
NR_004430	chr1	-	16514121	16514285	RNU1-1
NR_135764	chr1	-	16533890	16535652	LINC01783
NR_037446	chr1	+	16548913	16548987	MIR3675
NM_017940	chr1	-	16562426	16613605	NBPF1
NR_026752	chr1	-	16618255	16630906	CROCCP2
NR_027504	chr1	+	16645573	16650420	MST1P2
NR_004400	chr1	-	16666784	16666948	RNVU1-18
NR_004408	chr1	-	16666784	16666948	RNU1-3
NR_004421	chr1	-	16666784	16666948	RNU1-4
NR_004427	chr1	-	16666784	16666948	RNU1-2
NR_004430	chr1	-	16666784	16666948	RNU1-1
NM_001354554	chr1	+	16673002	16673512	LOC102723383
NM_001310138	chr1	+	16673002	16673657	FAM231C
NR_037446	chr1	+	16681254	16681328	MIR3675
NR_026567	chr1	-	16691217	16720157	ESPNP
NM_001310138	chr1	-	16733806	16734461	FAM231C
NM_001354554	chr1	-	16733951	16734461	LOC102723383
NR_004400	chr1	+	16740515	16740679	RNVU1-18
NR_004408	chr1	+	16740515	16740679	RNU1-3
NR_004421	chr1	+	16740515	16740679	RNU1-4
NR_004427	chr1	+	16740515	16740679	RNU1-2
NR_004430	chr1	+	16740515	16740679	RNU1-1
NM_001271733	chr1	-	16754633	16764480	MST1L
NR_037446	chr1	-	16858948	16859021	MIR3675
NR_135056	chr1	-	16888537	16889478	LOC105376805
NR_135057	chr1	-	16888537	16889478	LOC105376805
NR_135058	chr1	-	16888537	16889666	LOC105376805
NR_135059	chr1	-	16888537	16889666	LOC105376805
NR_004400	chr1	+	16895979	16896143	RNVU1-18
NR_004408	chr1	+	16895979	16896143	RNU1-3
NR_004421	chr1	+	16895979	16896143	RNU1-4
NR_004427	chr1	+	16895979	16896143	RNU1-2
NR_004430	chr1	+	16895979	16896143	RNU1-1
NM_014675	chr1	+	16921949	16972979	CROCC
NM_002403	chr1	-	16974503	16980678	MFAP2
NM_001135248	chr1	-	16974503	16980678	MFAP2
NM_017459	chr1	-	16974503	16981586	MFAP2
NM_001135247	chr1	-	16974503	16981586	MFAP2
NM_001141974	chr1	-	16985957	17011972	ATP13A2
NM_022089	chr1	-	16985957	17011972	ATP13A2
NM_001141973	chr1	-	16985957	17011972	ATP13A2
NM_003000	chr1	-	17018725	17054170	SDHB
NM_007365	chr1	-	17066760	17119453	PADI2
NR_148993	chr1	+	17189788	17196387	LOC400743
NM_013358	chr1	+	17205125	17246006	PADI1
NM_016233	chr1	+	17249097	17284232	PADI3
NR_039768	chr1	+	17277888	17277975	MIR3972
NM_012387	chr1	+	17308194	17364000	PADI4
NM_207421	chr1	+	17372195	17401699	PADI6
NM_001136204	chr1	-	17406754	17438563	RCC2
NM_018715	chr1	-	17406754	17439754	RCC2
NR_137288	chr1	+	17539834	17697869	ARHGEF10L
NR_137287	chr1	+	17539834	17697869	ARHGEF10L
NM_018125	chr1	+	17539834	17697875	ARHGEF10L
NM_001319837	chr1	+	17580552	17697875	ARHGEF10L
NM_001011722	chr1	+	17580552	17697875	ARHGEF10L
NM_001328124	chr1	+	17618312	17697869	ARHGEF10L
NM_001319838	chr1	+	17618312	17697875	ARHGEF10L
NM_030812	chr1	+	17755312	17827063	ACTL8
NR_125946	chr1	+	18065656	18074411	LINC01654
NM_032880	chr1	+	18107745	18378483	IGSF21
NM_152375	chr1	+	18480929	18485986	KLHDC7A
NM_013945	chr1	+	18631005	18736138	PAX7
NM_002584	chr1	+	18631005	18736138	PAX7
NM_001135254	chr1	+	18631005	18748866	PAX7
NM_152232	chr1	-	18839598	18859661	TAS1R2
NM_001161504	chr1	-	18871429	18890891	ALDH4A1
NM_001319218	chr1	-	18871429	18902799	ALDH4A1
NM_170726	chr1	-	18871429	18902799	ALDH4A1
NM_003748	chr1	-	18871429	18902799	ALDH4A1
NR_039844	chr1	-	18883201	18883275	MIR4695
NR_031622	chr1	-	18897070	18897148	MIR1290
NM_001136265	chr1	-	18904279	18956332	IFFO2
NM_020765	chr1	-	19074505	19210252	UBR4
NR_135115	chr1	+	19210385	19230163	LOC101927895
NR_135114	chr1	+	19210385	19240704	LOC101927895
NM_001271427	chr1	-	19215663	19251559	EMC1
NM_001271429	chr1	-	19215663	19251559	EMC1
NM_001271428	chr1	-	19215663	19251559	EMC1
NM_015047	chr1	-	19215663	19251559	EMC1
NM_016183	chr1	+	19251580	19260128	MRTO4
NM_001348421	chr1	-	19265981	19274122	AKR7L
NR_040288	chr1	-	19265981	19274122	AKR7L
NR_040289	chr1	-	19265981	19274122	AKR7L
NM_012067	chr1	-	19282562	19288786	AKR7A3
NR_037847	chr1	-	19293246	19295736	LOC100506730
NM_001320979	chr1	-	19302707	19312146	AKR7A2
NM_003689	chr1	-	19302707	19312146	AKR7A2
NM_017765	chr1	+	19312245	19329300	PQLC2
NM_001287531	chr1	+	19312245	19329300	PQLC2
NM_001040126	chr1	+	19312245	19329300	PQLC2
NM_001040125	chr1	+	19312245	19329300	PQLC2
NR_109848	chr1	+	19312245	19332428	PQLC2
NM_001282162	chr1	-	19338772	19484707	CAPZB
NM_004930	chr1	-	19338772	19485641	CAPZB
NM_001206540	chr1	-	19338772	19485641	CAPZB
NM_001206541	chr1	-	19338772	19485641	CAPZB
NM_001313932	chr1	-	19374174	19485641	CAPZB
NR_135054	chr1	-	19591801	19596832	LOC105378614
NR_033757	chr1	+	19596976	19629821	MINOS1
NR_033758	chr1	+	19596976	19629821	MINOS1
NM_001204082	chr1	+	19596976	19629821	MINOS1
NM_001204083	chr1	+	19596976	19629821	MINOS1
NM_001032363	chr1	+	19596976	19629821	MINOS1
NM_001204089	chr1	+	19596976	19658456	MINOS1-NBL1
NM_001204088	chr1	+	19596976	19658456	MINOS1-NBL1
NR_077246	chr1	+	19607806	19608644	RPS14P3
NM_182744	chr1	+	19643228	19658456	NBL1
NM_001278164	chr1	+	19643228	19658456	NBL1
NM_001278165	chr1	+	19643408	19658456	NBL1
NM_001204084	chr1	+	19643713	19658456	NBL1
NM_005380	chr1	+	19644172	19658456	NBL1
NM_001204085	chr1	+	19645371	19658456	NBL1
NM_001204086	chr1	+	19645765	19658456	NBL1
NM_001278166	chr1	+	19647609	19658456	NBL1
NM_000871	chr1	+	19665286	19680966	HTR6
NM_181719	chr1	-	19682212	19800021	TMCO4
NM_001349113	chr1	-	19682212	19800021	TMCO4
NM_001349112	chr1	-	19682212	19800021	TMCO4
NM_001349114	chr1	-	19682212	19800021	TMCO4
NM_001349115	chr1	-	19743318	19799349	TMCO4
NM_019062	chr1	-	19814028	19815278	RNF186
NM_015207	chr1	+	19882394	19912944	OTUD3
NM_014589	chr1	-	19920306	19923617	PLA2G2E
NM_001161729	chr1	-	19975430	19979659	PLA2G2A
NM_001161727	chr1	-	19975430	19980439	PLA2G2A
NM_001161728	chr1	-	19975430	19980439	PLA2G2A
NM_000300	chr1	-	19975430	19980439	PLA2G2A
NM_000929	chr1	+	20070207	20091901	PLA2G5
NM_001271814	chr1	-	20112649	20119566	PLA2G2D
NM_012400	chr1	-	20112649	20119566	PLA2G2D
NM_022819	chr1	+	20139329	20150386	PLA2G2F
NM_001360869	chr1	+	20139329	20150386	PLA2G2F
NM_001316722	chr1	-	20163091	20177364	PLA2G2C
NR_110078	chr1	-	20184242	20186486	UBXN10-AS1
NM_152376	chr1	+	20186077	20196048	UBXN10
NR_147205	chr1	+	20243094	20244654	LINC01757
NM_001039500	chr1	+	20290918	20354894	VWA5B1
NR_033887	chr1	-	20359800	20428794	LINC01141
NM_018584	chr1	-	20482390	20486235	CAMK2N1
NM_024544	chr1	-	20499447	20508181	MUL1
NM_207334	chr1	+	20552438	20555020	FAM43B
NM_001785	chr1	+	20588950	20618907	CDA
NM_032409	chr1	+	20633454	20651511	PINK1
NR_106732	chr1	+	20633678	20633788	MIR6084
NR_046507	chr1	-	20642656	20652193	PINK1-AS
NM_005216	chr1	-	20651766	20661544	DDOST
NM_001122819	chr1	-	20664013	20718017	KIF17
NM_001287212	chr1	-	20664013	20718017	KIF17
NM_020816	chr1	-	20664013	20718017	KIF17
NM_001103161	chr1	-	20719731	20732640	SH2D5
NM_001103160	chr1	-	20719731	20732640	SH2D5
NM_016287	chr1	-	20742677	20786688	HP1BP3
NM_003760	chr1	-	20806291	21111383	EIF4G3
NM_001198801	chr1	-	20806291	21176888	EIF4G3
NM_001198802	chr1	-	20806291	21176888	EIF4G3
NM_001198803	chr1	-	20941244	21168039	EIF4G3
NR_031657	chr1	-	20988313	20988432	MIR1256
NM_001113347	chr1	-	21217246	21279690	ECE1
NM_001113349	chr1	-	21217246	21290273	ECE1
NM_001397	chr1	-	21217246	21290489	ECE1
NM_001113348	chr1	-	21217246	21345541	ECE1
NR_038404	chr1	+	21293289	21299869	LOC100506801
NM_001330381	chr1	+	21440089	21484900	NBPF3
NM_001256417	chr1	+	21440089	21484900	NBPF3
NM_032264	chr1	+	21440089	21484900	NBPF3
NM_001256416	chr1	+	21440089	21484900	NBPF3
NR_046176	chr1	+	21440089	21484900	NBPF3
NM_001127501	chr1	+	21509357	21578412	ALPL
NM_001177520	chr1	+	21509357	21578412	ALPL
NM_000478	chr1	+	21509357	21578412	ALPL
NM_001145658	chr1	-	21596220	21651855	RAP1GAP
NM_001350527	chr1	-	21596220	21669380	RAP1GAP
NM_001145657	chr1	-	21596220	21669380	RAP1GAP
NM_001350528	chr1	-	21596220	21669380	RAP1GAP
NM_001330383	chr1	-	21596220	21669380	RAP1GAP
NM_001350524	chr1	-	21596220	21669380	RAP1GAP
NM_001350526	chr1	-	21596220	21669380	RAP1GAP
NM_001350525	chr1	-	21596220	21669380	RAP1GAP
NM_002885	chr1	-	21596220	21669380	RAP1GAP
NM_001330394	chr1	-	21678578	21783199	USP48
NM_001350168	chr1	-	21678578	21783199	USP48
NM_001350167	chr1	-	21678578	21783199	USP48
NM_032236	chr1	-	21678578	21783199	USP48
NM_001350166	chr1	-	21678578	21783199	USP48
NM_001350164	chr1	-	21678578	21783199	USP48
NM_001032730	chr1	-	21727845	21783199	USP48
NM_001013693	chr1	+	21812264	21825221	LDLRAD2
NM_001291860	chr1	-	21822231	21937297	HSPG2
NM_005529	chr1	-	21822231	21937297	HSPG2
NM_007352	chr1	+	21976893	21989354	CELA3B
NM_005747	chr1	+	22001655	22012542	CELA3A
NR_110692	chr1	-	22023993	22026048	LINC01635
NR_023918	chr1	+	22025190	22031224	LINC00339
NR_109761	chr1	+	22025503	22031224	LINC00339
NR_109760	chr1	+	22025503	22031224	LINC00339
NR_109759	chr1	+	22025503	22031224	LINC00339
NR_109762	chr1	+	22025503	22031224	LINC00339
NR_023919	chr1	+	22025503	22031224	LINC00339
NM_044472	chr1	+	22052626	22090803	CDC42
NM_001791	chr1	+	22052626	22092943	CDC42
NM_001039802	chr1	+	22052626	22092943	CDC42
NM_030761	chr1	-	22117304	22143026	WNT4
NR_039613	chr1	+	22266238	22266300	MIR4418
NM_014870	chr1	+	22451850	22531157	ZBTB40
NM_001330398	chr1	+	22451850	22531157	ZBTB40
NM_001083621	chr1	+	22451850	22531157	ZBTB40
NM_001006943	chr1	+	22563501	22589619	EPHA8
NM_020526	chr1	+	22563501	22603594	EPHA8
NR_106742	chr1	-	22633257	22633366	MIR6127
NM_001347465	chr1	+	22636505	22639682	C1QA
NM_015991	chr1	+	22636505	22639682	C1QA
NM_001347466	chr1	+	22636761	22639682	C1QA
NM_001347619	chr1	+	22643616	22648111	C1QC
NM_001347620	chr1	+	22643616	22648111	C1QC
NM_172369	chr1	+	22643616	22648111	C1QC
NM_001114101	chr1	+	22643616	22648111	C1QC
NM_000491	chr1	+	22652980	22661636	C1QB
NM_004442	chr1	+	22710837	22921500	EPHB2
NM_017449	chr1	+	22710837	22921500	EPHB2
NM_001309192	chr1	+	22710837	22921500	EPHB2
NM_001309193	chr1	+	22710837	22921500	EPHB2
NR_039832	chr1	+	22719516	22719598	MIR4684
NR_036214	chr1	-	22863158	22863226	MIR4253
NM_001289974	chr1	-	22953042	22965430	LACTBL1
NM_001242521	chr1	-	23010833	23015850	TEX46
NM_015013	chr1	+	23019447	23083691	KDM1A
NM_001009999	chr1	+	23019447	23083691	KDM1A
NR_036057	chr1	+	23044304	23044372	MIR3115
NR_039614	chr1	-	23057857	23057934	MIR4419A
NM_033631	chr1	-	23084022	23168858	LUZP1
NM_001142546	chr1	-	23084022	23168858	LUZP1
NM_000864	chr1	-	23191894	23194729	HTR1D
NR_110616	chr1	-	23281308	23285518	LINC01355
NM_001297621	chr1	-	23304689	23344364	HNRNPR
NM_001297620	chr1	-	23304689	23344364	HNRNPR
NM_001297622	chr1	-	23304689	23344364	HNRNPR
NM_005826	chr1	-	23304689	23344364	HNRNPR
NM_001102399	chr1	-	23304689	23344364	HNRNPR
NM_001102398	chr1	-	23304689	23344364	HNRNPR
NM_001102397	chr1	-	23304689	23344364	HNRNPR
NM_030634	chr1	-	23359447	23368386	ZNF436
NM_001077195	chr1	-	23359447	23369864	ZNF436
NR_033690	chr1	+	23368970	23371837	ZNF436-AS1
NR_033691	chr1	+	23369217	23371837	ZNF436-AS1
NM_003196	chr1	-	23380908	23424779	TCEA3
NM_001143778	chr1	-	23428562	23484257	ASAP3
NM_017707	chr1	-	23428562	23484257	ASAP3
NM_004091	chr1	-	23506427	23531220	E2F2
NR_110799	chr1	+	23521929	23528419	LOC101928163
NM_002167	chr1	-	23557929	23559794	ID3
NM_001348075	chr1	+	23627333	23640568	MDS2
NM_001199802	chr1	+	23691778	23696426	RPL11
NM_000975	chr1	+	23691778	23696835	RPL11
NM_003198	chr1	+	23743365	23762059	ELOA
NR_038280	chr1	-	23760381	23778297	ELOA-AS1
NM_020362	chr1	+	23778385	23788232	PITHD1
NM_007260	chr1	+	23791155	23795539	LYPLA2
NM_001127621	chr1	-	23795598	23799570	GALE
NM_000403	chr1	-	23795598	23800544	GALE
NM_001008216	chr1	-	23795598	23800804	GALE
NM_001166059	chr1	-	23801876	23825459	HMGCL
NM_000191	chr1	-	23801876	23825459	HMGCL
NM_000147	chr1	-	23845080	23868369	FUCA1
NM_001841	chr1	-	23873969	23913327	CNR2
NR_039615	chr1	+	23929069	23929147	MIR378F
NM_017761	chr1	+	23959810	23963459	PNRC2
NR_034035	chr1	-	23964346	23980463	SRSF10
NM_054016	chr1	-	23964346	23980463	SRSF10
NM_006625	chr1	-	23964346	23980463	SRSF10
NM_001300936	chr1	-	23964346	23980463	SRSF10
NM_001300937	chr1	-	23964346	23980463	SRSF10
NM_001191009	chr1	-	23964346	23980463	SRSF10
NM_001191007	chr1	-	23964346	23980463	SRSF10
NM_001191006	chr1	-	23964346	23980463	SRSF10
NM_001191005	chr1	-	23964346	23980463	SRSF10
NM_152372	chr1	-	24056040	24112175	MYOM3
NM_021258	chr1	-	24119770	24143285	IL22RA1
NM_173065	chr1	-	24154156	24187275	IFNLR1
NM_173064	chr1	-	24154156	24187275	IFNLR1
NM_170743	chr1	-	24154156	24187275	IFNLR1
NR_027087	chr1	+	24200239	24211690	LOC284632
NM_198173	chr1	+	24319321	24355318	GRHL3
NM_198174	chr1	+	24319321	24364480	GRHL3
NM_001195010	chr1	+	24319565	24355318	GRHL3
NM_021180	chr1	+	24323039	24355318	GRHL3
NM_178122	chr1	-	24356998	24413772	STPG1
NM_001199013	chr1	-	24356998	24413772	STPG1
NM_001199014	chr1	-	24356998	24413772	STPG1
NM_001199012	chr1	-	24356998	24415097	STPG1
NM_001322854	chr1	+	24413486	24472983	NIPAL3
NM_001322865	chr1	+	24415749	24454824	NIPAL3
NM_001330409	chr1	+	24415749	24466343	NIPAL3
NM_001322864	chr1	+	24415749	24472983	NIPAL3
NM_001322863	chr1	+	24415749	24472983	NIPAL3
NM_001322862	chr1	+	24415749	24472983	NIPAL3
NM_001322861	chr1	+	24415749	24472983	NIPAL3
NR_136506	chr1	+	24415749	24472983	NIPAL3
NR_136507	chr1	+	24415749	24472983	NIPAL3
NR_136508	chr1	+	24415749	24472983	NIPAL3
NM_001322860	chr1	+	24415749	24472983	NIPAL3
NM_001322866	chr1	+	24415749	24472983	NIPAL3
NM_001322859	chr1	+	24415749	24472983	NIPAL3
NM_001322858	chr1	+	24415749	24472983	NIPAL3
NM_001322856	chr1	+	24415749	24472983	NIPAL3
NM_001322868	chr1	+	24415749	24472983	NIPAL3
NM_001322855	chr1	+	24415749	24472983	NIPAL3
NM_020448	chr1	+	24415754	24472983	NIPAL3
NM_001322857	chr1	+	24416024	24472983	NIPAL3
NR_045407	chr1	-	24496253	24502382	RCAN3AS
NR_045408	chr1	-	24496253	24502382	RCAN3AS
NR_045409	chr1	-	24496253	24502382	RCAN3AS
NR_144360	chr1	-	24496253	24502382	RCAN3AS
NM_001251984	chr1	+	24502350	24537020	RCAN3
NM_001251979	chr1	+	24502350	24537020	RCAN3
NM_001251977	chr1	+	24502896	24537020	RCAN3
NM_001251983	chr1	+	24502896	24537020	RCAN3
NM_001251981	chr1	+	24502896	24537020	RCAN3
NM_013441	chr1	+	24502896	24537020	RCAN3
NM_001251978	chr1	+	24507593	24537020	RCAN3
NM_001251980	chr1	+	24514313	24537020	RCAN3
NM_001251985	chr1	+	24514313	24537020	RCAN3
NM_001251982	chr1	+	24514313	24537020	RCAN3
NR_109781	chr1	-	24539273	24556024	LOC100506985
NM_001010980	chr1	+	24556075	24609327	NCMAP
NM_001303448	chr1	+	24643102	24673281	SRRM1
NM_005839	chr1	+	24643102	24673281	SRRM1
NM_001303449	chr1	+	24643558	24673281	SRRM1
NM_013943	chr1	+	24745268	24844324	CLIC4
NM_004350	chr1	-	24899510	24930279	RUNX3
NM_001320672	chr1	-	24899510	24965010	RUNX3
NM_001031680	chr1	-	24899510	24965010	RUNX3
NR_106789	chr1	-	24919344	24919416	MIR6731
NR_039623	chr1	+	25023502	25023586	MIR4425
NM_015484	chr1	-	25222275	25232522	SYF2
NM_207170	chr1	-	25222275	25232522	SYF2
NR_135143	chr1	-	25242236	25247519	RSRP1
NR_135144	chr1	-	25242236	25247519	RSRP1
NR_135778	chr1	-	25242236	25247519	RSRP1
NR_135780	chr1	-	25242236	25247519	RSRP1
NR_135781	chr1	-	25242236	25247519	RSRP1
NR_135782	chr1	-	25242236	25247519	RSRP1
NR_135783	chr1	-	25242236	25247519	RSRP1
NR_135784	chr1	-	25242236	25247519	RSRP1
NR_135785	chr1	-	25242236	25247519	RSRP1
NR_135786	chr1	-	25242236	25247519	RSRP1
NM_020317	chr1	-	25242236	25247519	RSRP1
NR_135777	chr1	-	25242236	25267925	RSRP1
NR_135787	chr1	-	25242236	25338254	RSRP1
NR_135788	chr1	-	25242236	25338254	RSRP1
NR_135789	chr1	-	25242236	25338254	RSRP1
NM_001321772	chr1	-	25242236	25338254	RSRP1
NM_001282868	chr1	+	25272485	25330445	RHD
NM_001282867	chr1	+	25272485	25330445	RHD
NM_016124	chr1	+	25272485	25330445	RHD
NM_001282871	chr1	+	25272485	25330445	RHD
NM_001282870	chr1	+	25272485	25330445	RHD
NM_001282869	chr1	+	25272485	25330445	RHD
NM_001127691	chr1	+	25272485	25330445	RHD
NM_001282872	chr1	+	25272485	25330445	RHD
NR_135790	chr1	-	25302735	25338254	RSRP1
NR_135791	chr1	-	25302735	25338254	RSRP1
NR_135792	chr1	-	25302735	25338254	RSRP1
NR_135793	chr1	-	25302735	25338254	RSRP1
NM_014313	chr1	+	25338297	25362361	TMEM50A
NM_001330430	chr1	-	25362248	25420914	RHCE
NM_020485	chr1	-	25362248	25420914	RHCE
NM_138618	chr1	-	25362248	25420914	RHCE
NM_138616	chr1	-	25362248	25420914	RHCE
NM_138617	chr1	-	25362248	25420914	RHCE
NM_001282564	chr1	+	25430857	25500207	MACO1
NM_018202	chr1	+	25430857	25500207	MACO1
NM_015627	chr1	+	25543584	25568886	LDLRAP1
NM_001289010	chr1	+	25617467	25786207	MAN1C1
NM_020379	chr1	+	25617467	25786207	MAN1C1
NM_206926	chr1	+	25800175	25818222	SELENON
NM_020451	chr1	+	25800175	25818222	SELENON
NM_001099627	chr1	+	25819905	25832942	MTFR1L
NM_001099625	chr1	+	25819905	25832942	MTFR1L
NR_024498	chr1	-	25819953	25823606	LOC646471
